police_station_id,station_name,police_staff,inspector_id,station_pincode,no_of_cases
G1-478699,ST-3549,18,IG-40585,492809,7141
G1-478700,ST-3550,25,IG-40586,492811,7143
G1-478701,ST-3551,18,IG-40587,492813,7145
G1-478702,ST-3552,14,IG-40588,492815,7147
G1-478703,ST-3553,25,IG-40589,492817,7149
G1-478704,ST-3554,24,IG-40590,492819,7151
G1-478705,ST-3555,40,IG-40591,492821,7153
G1-478706,ST-3556,37,IG-40592,492823,7155
G1-478707,ST-3557,21,IG-40593,492825,7157
G1-478708,ST-3558,31,IG-40594,492827,7159
G1-478709,ST-3559,36,IG-40595,492829,7161
G1-478710,ST-3560,26,IG-40596,492831,7163
G1-478711,ST-3561,24,IG-40597,492833,7165
G1-478712,ST-3562,18,IG-40598,492835,7167
G1-478713,ST-3563,33,IG-40599,492837,7169
G1-478714,ST-3564,23,IG-40600,492839,7171
G1-478715,ST-3565,37,IG-40601,492841,7173
G1-478716,ST-3566,23,IG-40602,492843,7175
G1-478717,ST-3567,22,IG-40603,492845,7177
G1-478718,ST-3568,14,IG-40604,492847,7179
G1-478719,ST-3569,22,IG-40605,492849,7181
G1-478720,ST-3570,15,IG-40606,492851,7183
G1-478721,ST-3571,40,IG-40607,492853,7185
G1-478722,ST-3572,31,IG-40608,492855,7187
G1-478723,ST-3573,33,IG-40609,492857,7189
G1-478724,ST-3574,30,IG-40610,492859,7191
G1-478725,ST-3575,25,IG-40611,492861,7193
G1-478726,ST-3576,25,IG-40612,492863,7195
G1-478727,ST-3577,27,IG-40613,492865,7197
G1-478728,ST-3578,22,IG-40614,492867,7199
G1-478729,ST-3579,34,IG-40615,492869,7201
G1-478730,ST-3580,38,IG-40616,492871,7203
G1-478731,ST-3581,17,IG-40617,492873,7205
G1-478732,ST-3582,30,IG-40618,492875,7207
G1-478733,ST-3583,13,IG-40619,492877,7209
G1-478734,ST-3584,29,IG-40620,492879,7211
G1-478735,ST-3585,37,IG-40621,492881,7213
G1-478736,ST-3586,22,IG-40622,492883,7215
G1-478737,ST-3587,20,IG-40623,492885,7217
G1-478738,ST-3588,17,IG-40624,492887,7219
G1-478739,ST-3589,18,IG-40625,492889,7221
G1-478740,ST-3590,16,IG-40626,492891,7223
G1-478741,ST-3591,25,IG-40627,492893,7225
G1-478742,ST-3592,24,IG-40628,492895,7227
G1-478743,ST-3593,13,IG-40629,492897,7229
G1-478744,ST-3594,21,IG-40630,492899,7231
G1-478745,ST-3595,38,IG-40631,492901,7233
G1-478746,ST-3596,19,IG-40632,492903,7235
G1-478747,ST-3597,18,IG-40633,492905,7237
G1-478748,ST-3598,37,IG-40634,492907,7239
G1-478749,ST-3599,39,IG-40635,492909,7241
G1-478750,ST-3600,18,IG-40636,492911,7243
G1-478751,ST-3601,38,IG-40637,492913,7245
G1-478752,ST-3602,36,IG-40638,492915,7247
G1-478753,ST-3603,13,IG-40639,492917,7249
G1-478754,ST-3604,35,IG-40640,492919,7251
G1-478755,ST-3605,39,IG-40641,492921,7253
G1-478756,ST-3606,32,IG-40642,492923,7255
G1-478757,ST-3607,23,IG-40643,492925,7257
G1-478758,ST-3608,12,IG-40644,492927,7259
G1-478759,ST-3609,22,IG-40645,492929,7261
G1-478760,ST-3610,39,IG-40646,492931,7263
G1-478761,ST-3611,23,IG-40647,492933,7265
G1-478762,ST-3612,14,IG-40648,492935,7267
G1-478763,ST-3613,31,IG-40649,492937,7269
G1-478764,ST-3614,17,IG-40650,492939,7271
G1-478765,ST-3615,21,IG-40651,492941,7273
G1-478766,ST-3616,24,IG-40652,492943,7275
G1-478767,ST-3617,38,IG-40653,492945,7277
G1-478768,ST-3618,23,IG-40654,492947,7279
G1-478769,ST-3619,17,IG-40655,492949,7281
G1-478770,ST-3620,28,IG-40656,492951,7283
G1-478771,ST-3621,18,IG-40657,492953,7285
G1-478772,ST-3622,38,IG-40658,492955,7287
G1-478773,ST-3623,12,IG-40659,492957,7289
G1-478774,ST-3624,32,IG-40660,492959,7291
G1-478775,ST-3625,21,IG-40661,492961,7293
G1-478776,ST-3626,21,IG-40662,492963,7295
G1-478777,ST-3627,13,IG-40663,492965,7297
G1-478778,ST-3628,40,IG-40664,492967,7299
G1-478779,ST-3629,18,IG-40665,492969,7301
G1-478780,ST-3630,36,IG-40666,492971,7303
G1-478781,ST-3631,15,IG-40667,492973,7305
G1-478782,ST-3632,21,IG-40668,492975,7307
G1-478783,ST-3633,23,IG-40669,492977,7309
G1-478784,ST-3634,25,IG-40670,492979,7311
G1-478785,ST-3635,13,IG-40671,492981,7313
G1-478786,ST-3636,31,IG-40672,492983,7315
G1-478787,ST-3637,35,IG-40673,492985,7317
G1-478788,ST-3638,12,IG-40674,492987,7319
G1-478789,ST-3639,15,IG-40675,492989,7321
G1-478790,ST-3640,40,IG-40676,492991,7323
G1-478791,ST-3641,32,IG-40677,492993,7325
G1-478792,ST-3642,14,IG-40678,492995,7327
G1-478793,ST-3643,35,IG-40679,492997,7329
G1-478794,ST-3644,22,IG-40680,492999,7331
G1-478795,ST-3645,37,IG-40681,493001,7333
G1-478796,ST-3646,22,IG-40682,493003,7335
G1-478797,ST-3647,31,IG-40683,493005,7337
G1-478798,ST-3648,24,IG-40684,493007,7339
G1-478799,ST-3649,36,IG-40685,493009,7341
G1-478800,ST-3650,26,IG-40686,493011,7343
G1-478801,ST-3651,34,IG-40687,493013,7345
G1-478802,ST-3652,27,IG-40688,493015,7347
G1-478803,ST-3653,34,IG-40689,493017,7349
G1-478804,ST-3654,30,IG-40690,493019,7351
G1-478805,ST-3655,38,IG-40691,493021,7353
G1-478806,ST-3656,29,IG-40692,493023,7355
G1-478807,ST-3657,35,IG-40693,493025,7357
G1-478808,ST-3658,32,IG-40694,493027,7359
G1-478809,ST-3659,23,IG-40695,493029,7361
G1-478810,ST-3660,28,IG-40696,493031,7363
G1-478811,ST-3661,32,IG-40697,493033,7365
G1-478812,ST-3662,19,IG-40698,493035,7367
G1-478813,ST-3663,17,IG-40699,493037,7369
G1-478814,ST-3664,32,IG-40700,493039,7371
G1-478815,ST-3665,34,IG-40701,493041,7373
G1-478816,ST-3666,25,IG-40702,493043,7375
G1-478817,ST-3667,12,IG-40703,493045,7377
G1-478818,ST-3668,14,IG-40704,493047,7379
G1-478819,ST-3669,38,IG-40705,493049,7381
G1-478820,ST-3670,22,IG-40706,493051,7383
G1-478821,ST-3671,16,IG-40707,493053,7385
G1-478822,ST-3672,29,IG-40708,493055,7387
G1-478823,ST-3673,18,IG-40709,493057,7389
G1-478824,ST-3674,18,IG-40710,493059,7391
G1-478825,ST-3675,39,IG-40711,493061,7393
G1-478826,ST-3676,35,IG-40712,493063,7395
G1-478827,ST-3677,26,IG-40713,493065,7397
G1-478828,ST-3678,24,IG-40714,493067,7399
G1-478829,ST-3679,15,IG-40715,493069,7401
G1-478830,ST-3680,32,IG-40716,493071,7403
G1-478831,ST-3681,19,IG-40717,493073,7405
G1-478832,ST-3682,22,IG-40718,493075,7407
G1-478833,ST-3683,22,IG-40719,493077,7409
G1-478834,ST-3684,23,IG-40720,493079,7411
G1-478835,ST-3685,31,IG-40721,493081,7413
G1-478836,ST-3686,24,IG-40722,493083,7415
G1-478837,ST-3687,25,IG-40723,493085,7417
G1-478838,ST-3688,15,IG-40724,493087,7419
G1-478839,ST-3689,13,IG-40725,493089,7421
G1-478840,ST-3690,31,IG-40726,493091,7423
G1-478841,ST-3691,36,IG-40727,493093,7425
G1-478842,ST-3692,34,IG-40728,493095,7427
G1-478843,ST-3693,14,IG-40729,493097,7429
G1-478844,ST-3694,36,IG-40730,493099,7431
G1-478845,ST-3695,32,IG-40731,493101,7433
G1-478846,ST-3696,18,IG-40732,493103,7435
G1-478847,ST-3697,33,IG-40733,493105,7437
G1-478848,ST-3698,23,IG-40734,493107,7439
G1-478849,ST-3699,13,IG-40735,493109,7441
G1-478850,ST-3700,16,IG-40736,493111,7443
G1-478851,ST-3701,13,IG-40737,493113,7445
G1-478852,ST-3702,39,IG-40738,493115,7447
G1-478853,ST-3703,14,IG-40739,493117,7449
G1-478854,ST-3704,14,IG-40740,493119,7451
G1-478855,ST-3705,29,IG-40741,493121,7453
G1-478856,ST-3706,12,IG-40742,493123,7455
G1-478857,ST-3707,40,IG-40743,493125,7457
G1-478858,ST-3708,17,IG-40744,493127,7459
G1-478859,ST-3709,39,IG-40745,493129,7461
G1-478860,ST-3710,25,IG-40746,493131,7463
G1-478861,ST-3711,23,IG-40747,493133,7465
G1-478862,ST-3712,22,IG-40748,493135,7467
G1-478863,ST-3713,19,IG-40749,493137,7469
G1-478864,ST-3714,33,IG-40750,493139,7471
G1-478865,ST-3715,14,IG-40751,493141,7473
G1-478866,ST-3716,26,IG-40752,493143,7475
G1-478867,ST-3717,32,IG-40753,493145,7477
G1-478868,ST-3718,28,IG-40754,493147,7479
G1-478869,ST-3719,12,IG-40755,493149,7481
G1-478870,ST-3720,23,IG-40756,493151,7483
G1-478871,ST-3721,25,IG-40757,493153,7485
G1-478872,ST-3722,33,IG-40758,493155,7487
G1-478873,ST-3723,17,IG-40759,493157,7489
G1-478874,ST-3724,27,IG-40760,493159,7491
G1-478875,ST-3725,29,IG-40761,493161,7493
G1-478876,ST-3726,16,IG-40762,493163,7495
G1-478877,ST-3727,36,IG-40763,493165,7497
G1-478878,ST-3728,28,IG-40764,493167,7499
G1-478879,ST-3729,25,IG-40765,493169,7501
G1-478880,ST-3730,33,IG-40766,493171,7503
G1-478881,ST-3731,34,IG-40767,493173,7505
G1-478882,ST-3732,30,IG-40768,493175,7507
G1-478883,ST-3733,33,IG-40769,493177,7509
G1-478884,ST-3734,14,IG-40770,493179,7511
G1-478885,ST-3735,13,IG-40771,493181,7513
G1-478886,ST-3736,34,IG-40772,493183,7515
G1-478887,ST-3737,28,IG-40773,493185,7517
G1-478888,ST-3738,34,IG-40774,493187,7519
G1-478889,ST-3739,19,IG-40775,493189,7521
G1-478890,ST-3740,37,IG-40776,493191,7523
G1-478891,ST-3741,15,IG-40777,493193,7525
G1-478892,ST-3742,13,IG-40778,493195,7527
G1-478893,ST-3743,23,IG-40779,493197,7529
G1-478894,ST-3744,12,IG-40780,493199,7531
G1-478895,ST-3745,23,IG-40781,493201,7533
G1-478896,ST-3746,20,IG-40782,493203,7535
G1-478897,ST-3747,14,IG-40783,493205,7537
G1-478898,ST-3748,19,IG-40784,493207,7539
G1-478899,ST-3749,25,IG-40785,493209,7541
G1-478900,ST-3750,24,IG-40786,493211,7543
G1-478901,ST-3751,18,IG-40787,493213,7545
G1-478902,ST-3752,38,IG-40788,493215,7547
G1-478903,ST-3753,24,IG-40789,493217,7549
G1-478904,ST-3754,23,IG-40790,493219,7551
G1-478905,ST-3755,17,IG-40791,493221,7553
G1-478906,ST-3756,34,IG-40792,493223,7555
G1-478907,ST-3757,28,IG-40793,493225,7557
G1-478908,ST-3758,13,IG-40794,493227,7559
G1-478909,ST-3759,17,IG-40795,493229,7561
G1-478910,ST-3760,32,IG-40796,493231,7563
G1-478911,ST-3761,15,IG-40797,493233,7565
G1-478912,ST-3762,33,IG-40798,493235,7567
G1-478913,ST-3763,24,IG-40799,493237,7569
G1-478914,ST-3764,35,IG-40800,493239,7571
G1-478915,ST-3765,38,IG-40801,493241,7573
G1-478916,ST-3766,14,IG-40802,493243,7575
G1-478917,ST-3767,25,IG-40803,493245,7577
G1-478918,ST-3768,37,IG-40804,493247,7579
G1-478919,ST-3769,36,IG-40805,493249,7581
G1-478920,ST-3770,36,IG-40806,493251,7583
G1-478921,ST-3771,32,IG-40807,493253,7585
G1-478922,ST-3772,27,IG-40808,493255,7587
G1-478923,ST-3773,18,IG-40809,493257,7589
G1-478924,ST-3774,28,IG-40810,493259,7591
G1-478925,ST-3775,39,IG-40811,493261,7593
G1-478926,ST-3776,34,IG-40812,493263,7595
G1-478927,ST-3777,35,IG-40813,493265,7597
G1-478928,ST-3778,12,IG-40814,493267,7599
G1-478929,ST-3779,23,IG-40815,493269,7601
G1-478930,ST-3780,12,IG-40816,493271,7603
G1-478931,ST-3781,29,IG-40817,493273,7605
G1-478932,ST-3782,25,IG-40818,493275,7607
G1-478933,ST-3783,12,IG-40819,493277,7609
G1-478934,ST-3784,38,IG-40820,493279,7611
G1-478935,ST-3785,40,IG-40821,493281,7613
G1-478936,ST-3786,16,IG-40822,493283,7615
G1-478937,ST-3787,28,IG-40823,493285,7617
G1-478938,ST-3788,40,IG-40824,493287,7619
G1-478939,ST-3789,13,IG-40825,493289,7621
G1-478940,ST-3790,30,IG-40826,493291,7623
G1-478941,ST-3791,23,IG-40827,493293,7625
G1-478942,ST-3792,12,IG-40828,493295,7627
G1-478943,ST-3793,18,IG-40829,493297,7629
G1-478944,ST-3794,15,IG-40830,493299,7631
G1-478945,ST-3795,22,IG-40831,493301,7633
G1-478946,ST-3796,30,IG-40832,493303,7635
G1-478947,ST-3797,35,IG-40833,493305,7637
G1-478948,ST-3798,37,IG-40834,493307,7639
G1-478949,ST-3799,19,IG-40835,493309,7641
G1-478950,ST-3800,23,IG-40836,493311,7643
G1-478951,ST-3801,23,IG-40837,493313,7645
G1-478952,ST-3802,24,IG-40838,493315,7647
G1-478953,ST-3803,38,IG-40839,493317,7649
G1-478954,ST-3804,14,IG-40840,493319,7651
G1-478955,ST-3805,24,IG-40841,493321,7653
G1-478956,ST-3806,38,IG-40842,493323,7655
G1-478957,ST-3807,18,IG-40843,493325,7657
G1-478958,ST-3808,17,IG-40844,493327,7659
G1-478959,ST-3809,30,IG-40845,493329,7661
G1-478960,ST-3810,20,IG-40846,493331,7663
G1-478961,ST-3811,19,IG-40847,493333,7665
G1-478962,ST-3812,12,IG-40848,493335,7667
G1-478963,ST-3813,26,IG-40849,493337,7669
G1-478964,ST-3814,33,IG-40850,493339,7671
G1-478965,ST-3815,26,IG-40851,493341,7673
G1-478966,ST-3816,40,IG-40852,493343,7675
G1-478967,ST-3817,27,IG-40853,493345,7677
G1-478968,ST-3818,39,IG-40854,493347,7679
G1-478969,ST-3819,33,IG-40855,493349,7681
G1-478970,ST-3820,30,IG-40856,493351,7683
G1-478971,ST-3821,22,IG-40857,493353,7685
G1-478972,ST-3822,21,IG-40858,493355,7687
G1-478973,ST-3823,35,IG-40859,493357,7689
G1-478974,ST-3824,36,IG-40860,493359,7691
G1-478975,ST-3825,30,IG-40861,493361,7693
G1-478976,ST-3826,19,IG-40862,493363,7695
G1-478977,ST-3827,33,IG-40863,493365,7697
G1-478978,ST-3828,19,IG-40864,493367,7699
G1-478979,ST-3829,20,IG-40865,493369,7701
G1-478980,ST-3830,39,IG-40866,493371,7703
G1-478981,ST-3831,13,IG-40867,493373,7705
G1-478982,ST-3832,22,IG-40868,493375,7707
G1-478983,ST-3833,37,IG-40869,493377,7709
G1-478984,ST-3834,33,IG-40870,493379,7711
G1-478985,ST-3835,19,IG-40871,493381,7713
G1-478986,ST-3836,31,IG-40872,493383,7715
G1-478987,ST-3837,36,IG-40873,493385,7717
G1-478988,ST-3838,30,IG-40874,493387,7719
G1-478989,ST-3839,35,IG-40875,493389,7721
G1-478990,ST-3840,34,IG-40876,493391,7723
G1-478991,ST-3841,19,IG-40877,493393,7725
G1-478992,ST-3842,28,IG-40878,493395,7727
G1-478993,ST-3843,17,IG-40879,493397,7729
G1-478994,ST-3844,34,IG-40880,493399,7731
G1-478995,ST-3845,19,IG-40881,493401,7733
G1-478996,ST-3846,23,IG-40882,493403,7735
G1-478997,ST-3847,19,IG-40883,493405,7737
G1-478998,ST-3848,32,IG-40884,493407,7739
G1-478999,ST-3849,23,IG-40885,493409,7741
G1-479000,ST-3850,35,IG-40886,493411,7743
G1-479001,ST-3851,36,IG-40887,493413,7745
G1-479002,ST-3852,14,IG-40888,493415,7747
G1-479003,ST-3853,20,IG-40889,493417,7749
G1-479004,ST-3854,32,IG-40890,493419,7751
G1-479005,ST-3855,34,IG-40891,493421,7753
G1-479006,ST-3856,31,IG-40892,493423,7755
G1-479007,ST-3857,12,IG-40893,493425,7757
G1-479008,ST-3858,16,IG-40894,493427,7759
G1-479009,ST-3859,18,IG-40895,493429,7761
G1-479010,ST-3860,22,IG-40896,493431,7763
G1-479011,ST-3861,16,IG-40897,493433,7765
G1-479012,ST-3862,32,IG-40898,493435,7767
G1-479013,ST-3863,16,IG-40899,493437,7769
G1-479014,ST-3864,13,IG-40900,493439,7771
G1-479015,ST-3865,39,IG-40901,493441,7773
G1-479016,ST-3866,40,IG-40902,493443,7775
G1-479017,ST-3867,21,IG-40903,493445,7777
G1-479018,ST-3868,33,IG-40904,493447,7779
G1-479019,ST-3869,13,IG-40905,493449,7781
G1-479020,ST-3870,35,IG-40906,493451,7783
G1-479021,ST-3871,16,IG-40907,493453,7785
G1-479022,ST-3872,30,IG-40908,493455,7787
G1-479023,ST-3873,39,IG-40909,493457,7789
G1-479024,ST-3874,13,IG-40910,493459,7791
G1-479025,ST-3875,12,IG-40911,493461,7793
G1-479026,ST-3876,13,IG-40912,493463,7795
G1-479027,ST-3877,15,IG-40913,493465,7797
G1-479028,ST-3878,34,IG-40914,493467,7799
G1-479029,ST-3879,25,IG-40915,493469,7801
G1-479030,ST-3880,18,IG-40916,493471,7803
G1-479031,ST-3881,28,IG-40917,493473,7805
G1-479032,ST-3882,38,IG-40918,493475,7807
G1-479033,ST-3883,18,IG-40919,493477,7809
G1-479034,ST-3884,31,IG-40920,493479,7811
G1-479035,ST-3885,36,IG-40921,493481,7813
G1-479036,ST-3886,12,IG-40922,493483,7815
G1-479037,ST-3887,15,IG-40923,493485,7817
G1-479038,ST-3888,40,IG-40924,493487,7819
G1-479039,ST-3889,29,IG-40925,493489,7821
G1-479040,ST-3890,19,IG-40926,493491,7823
G1-479041,ST-3891,15,IG-40927,493493,7825
G1-479042,ST-3892,19,IG-40928,493495,7827
G1-479043,ST-3893,26,IG-40929,493497,7829
G1-479044,ST-3894,20,IG-40930,493499,7831
G1-479045,ST-3895,12,IG-40931,493501,7833
G1-479046,ST-3896,34,IG-40932,493503,7835
G1-479047,ST-3897,35,IG-40933,493505,7837
G1-479048,ST-3898,24,IG-40934,493507,7839
G1-479049,ST-3899,19,IG-40935,493509,7841
G1-479050,ST-3900,29,IG-40936,493511,7843
G1-479051,ST-3901,38,IG-40937,493513,7845
G1-479052,ST-3902,33,IG-40938,493515,7847
G1-479053,ST-3903,36,IG-40939,493517,7849
G1-479054,ST-3904,32,IG-40940,493519,7851
G1-479055,ST-3905,15,IG-40941,493521,7853
G1-479056,ST-3906,38,IG-40942,493523,7855
G1-479057,ST-3907,37,IG-40943,493525,7857
G1-479058,ST-3908,17,IG-40944,493527,7859
G1-479059,ST-3909,35,IG-40945,493529,7861
G1-479060,ST-3910,14,IG-40946,493531,7863
G1-479061,ST-3911,20,IG-40947,493533,7865
G1-479062,ST-3912,36,IG-40948,493535,7867
G1-479063,ST-3913,31,IG-40949,493537,7869
G1-479064,ST-3914,37,IG-40950,493539,7871
G1-479065,ST-3915,17,IG-40951,493541,7873
G1-479066,ST-3916,24,IG-40952,493543,7875
G1-479067,ST-3917,21,IG-40953,493545,7877
G1-479068,ST-3918,30,IG-40954,493547,7879
G1-479069,ST-3919,27,IG-40955,493549,7881
G1-479070,ST-3920,20,IG-40956,493551,7883
G1-479071,ST-3921,28,IG-40957,493553,7885
G1-479072,ST-3922,39,IG-40958,493555,7887
G1-479073,ST-3923,16,IG-40959,493557,7889
G1-479074,ST-3924,25,IG-40960,493559,7891
G1-479075,ST-3925,38,IG-40961,493561,7893
G1-479076,ST-3926,33,IG-40962,493563,7895
G1-479077,ST-3927,32,IG-40963,493565,7897
G1-479078,ST-3928,26,IG-40964,493567,7899
G1-479079,ST-3929,32,IG-40965,493569,7901
G1-479080,ST-3930,14,IG-40966,493571,7903
G1-479081,ST-3931,33,IG-40967,493573,7905
G1-479082,ST-3932,13,IG-40968,493575,7907
G1-479083,ST-3933,22,IG-40969,493577,7909
G1-479084,ST-3934,33,IG-40970,493579,7911
G1-479085,ST-3935,28,IG-40971,493581,7913
G1-479086,ST-3936,34,IG-40972,493583,7915
G1-479087,ST-3937,37,IG-40973,493585,7917
G1-479088,ST-3938,22,IG-40974,493587,7919
G1-479089,ST-3939,22,IG-40975,493589,7921
G1-479090,ST-3940,24,IG-40976,493591,7923
G1-479091,ST-3941,35,IG-40977,493593,7925
G1-479092,ST-3942,24,IG-40978,493595,7927
G1-479093,ST-3943,18,IG-40979,493597,7929
G1-479094,ST-3944,16,IG-40980,493599,7931
G1-479095,ST-3945,24,IG-40981,493601,7933
G1-479096,ST-3946,13,IG-40982,493603,7935
G1-479097,ST-3947,30,IG-40983,493605,7937
G1-479098,ST-3948,36,IG-40984,493607,7939
G1-479099,ST-3949,12,IG-40985,493609,7941
G1-479100,ST-3950,23,IG-40986,493611,7943
G1-479101,ST-3951,25,IG-40987,493613,7945
G1-479102,ST-3952,32,IG-40988,493615,7947
G1-479103,ST-3953,18,IG-40989,493617,7949
G1-479104,ST-3954,38,IG-40990,493619,7951
G1-479105,ST-3955,38,IG-40991,493621,7953
G1-479106,ST-3956,23,IG-40992,493623,7955
G1-479107,ST-3957,36,IG-40993,493625,7957
G1-479108,ST-3958,24,IG-40994,493627,7959
G1-479109,ST-3959,22,IG-40995,493629,7961
G1-479110,ST-3960,25,IG-40996,493631,7963
G1-479111,ST-3961,26,IG-40997,493633,7965
G1-479112,ST-3962,28,IG-40998,493635,7967
G1-479113,ST-3963,32,IG-40999,493637,7969
G1-479114,ST-3964,35,IG-41000,493639,7971
G1-479115,ST-3965,28,IG-41001,493641,7973
G1-479116,ST-3966,20,IG-41002,493643,7975
G1-479117,ST-3967,21,IG-41003,493645,7977
G1-479118,ST-3968,22,IG-41004,493647,7979
G1-479119,ST-3969,27,IG-41005,493649,7981
G1-479120,ST-3970,18,IG-41006,493651,7983
G1-479121,ST-3971,22,IG-41007,493653,7985
G1-479122,ST-3972,12,IG-41008,493655,7987
G1-479123,ST-3973,27,IG-41009,493657,7989
G1-479124,ST-3974,38,IG-41010,493659,7991
G1-479125,ST-3975,21,IG-41011,493661,7993
G1-479126,ST-3976,38,IG-41012,493663,7995
G1-479127,ST-3977,15,IG-41013,493665,7997
G1-479128,ST-3978,39,IG-41014,493667,7999
G1-479129,ST-3979,18,IG-41015,493669,8001
G1-479130,ST-3980,25,IG-41016,493671,8003
G1-479131,ST-3981,19,IG-41017,493673,8005
G1-479132,ST-3982,17,IG-41018,493675,8007
G1-479133,ST-3983,28,IG-41019,493677,8009
G1-479134,ST-3984,35,IG-41020,493679,8011
G1-479135,ST-3985,16,IG-41021,493681,8013
G1-479136,ST-3986,27,IG-41022,493683,8015
G1-479137,ST-3987,40,IG-41023,493685,8017
G1-479138,ST-3988,18,IG-41024,493687,8019
G1-479139,ST-3989,29,IG-41025,493689,8021
G1-479140,ST-3990,20,IG-41026,493691,8023
G1-479141,ST-3991,12,IG-41027,493693,8025
G1-479142,ST-3992,28,IG-41028,493695,8027
G1-479143,ST-3993,23,IG-41029,493697,8029
G1-479144,ST-3994,12,IG-41030,493699,8031
G1-479145,ST-3995,21,IG-41031,493701,8033
G1-479146,ST-3996,39,IG-41032,493703,8035
G1-479147,ST-3997,40,IG-41033,493705,8037
G1-479148,ST-3998,36,IG-41034,493707,8039
G1-479149,ST-3999,18,IG-41035,493709,8041
G1-479150,ST-4000,26,IG-41036,493711,8043
G1-479151,ST-4001,18,IG-41037,493713,8045
G1-479152,ST-4002,16,IG-41038,493715,8047
G1-479153,ST-4003,30,IG-41039,493717,8049
G1-479154,ST-4004,28,IG-41040,493719,8051
G1-479155,ST-4005,32,IG-41041,493721,8053
G1-479156,ST-4006,28,IG-41042,493723,8055
G1-479157,ST-4007,26,IG-41043,493725,8057
G1-479158,ST-4008,15,IG-41044,493727,8059
G1-479159,ST-4009,19,IG-41045,493729,8061
G1-479160,ST-4010,36,IG-41046,493731,8063
G1-479161,ST-4011,15,IG-41047,493733,8065
G1-479162,ST-4012,39,IG-41048,493735,8067
G1-479163,ST-4013,19,IG-41049,493737,8069
G1-479164,ST-4014,14,IG-41050,493739,8071
G1-479165,ST-4015,30,IG-41051,493741,8073
G1-479166,ST-4016,16,IG-41052,493743,8075
G1-479167,ST-4017,28,IG-41053,493745,8077
G1-479168,ST-4018,22,IG-41054,493747,8079
G1-479169,ST-4019,27,IG-41055,493749,8081
G1-479170,ST-4020,30,IG-41056,493751,8083
G1-479171,ST-4021,39,IG-41057,493753,8085
G1-479172,ST-4022,28,IG-41058,493755,8087
G1-479173,ST-4023,20,IG-41059,493757,8089
G1-479174,ST-4024,24,IG-41060,493759,8091
G1-479175,ST-4025,39,IG-41061,493761,8093
G1-479176,ST-4026,22,IG-41062,493763,8095
G1-479177,ST-4027,26,IG-41063,493765,8097
G1-479178,ST-4028,30,IG-41064,493767,8099
G1-479179,ST-4029,19,IG-41065,493769,8101
G1-479180,ST-4030,21,IG-41066,493771,8103
G1-479181,ST-4031,24,IG-41067,493773,8105
G1-479182,ST-4032,13,IG-41068,493775,8107
G1-479183,ST-4033,36,IG-41069,493777,8109
G1-479184,ST-4034,39,IG-41070,493779,8111
G1-479185,ST-4035,22,IG-41071,493781,8113
G2-258474,ST-4036,37,IG-41072,493783,8115
G2-258475,ST-4037,27,IG-41073,493785,8117
G2-258476,ST-4038,40,IG-41074,493787,8119
G2-258477,ST-4039,13,IG-41075,493789,8121
G2-258478,ST-4040,22,IG-41076,493791,8123
G2-258479,ST-4041,22,IG-41077,493793,8125
G2-258480,ST-4042,21,IG-41078,493795,8127
G2-258481,ST-4043,25,IG-41079,493797,8129
G2-258482,ST-4044,34,IG-41080,493799,8131
G2-258483,ST-4045,29,IG-41081,493801,8133
G2-258484,ST-4046,13,IG-41082,493803,8135
G2-258485,ST-4047,39,IG-41083,493805,8137
G2-258486,ST-4048,22,IG-41084,493807,8139
G2-258487,ST-4049,38,IG-41085,493809,8141
G2-258488,ST-4050,25,IG-41086,493811,8143
G2-258489,ST-4051,17,IG-41087,493813,8145
G2-258490,ST-4052,15,IG-41088,493815,8147
G2-258491,ST-4053,13,IG-41089,493817,8149
G2-258492,ST-4054,34,IG-41090,493819,8151
G2-258493,ST-4055,31,IG-41091,493821,8153
G2-258494,ST-4056,36,IG-41092,493823,8155
G2-258495,ST-4057,19,IG-41093,493825,8157
G2-258496,ST-4058,27,IG-41094,493827,8159
G2-258497,ST-4059,18,IG-41095,493829,8161
G2-258498,ST-4060,35,IG-41096,493831,8163
G2-258499,ST-4061,38,IG-41097,493833,8165
G2-258500,ST-4062,16,IG-41098,493835,8167
G2-258501,ST-4063,37,IG-41099,493837,8169
G2-258502,ST-4064,20,IG-41100,493839,8171
G2-258503,ST-4065,19,IG-41101,493841,8173
G2-258504,ST-4066,20,IG-41102,493843,8175
G2-258505,ST-4067,33,IG-41103,493845,8177
G2-258506,ST-4068,24,IG-41104,493847,8179
G2-258507,ST-4069,32,IG-41105,493849,8181
G2-258508,ST-4070,29,IG-41106,493851,8183
G2-258509,ST-4071,20,IG-41107,493853,8185
G2-258510,ST-4072,33,IG-41108,493855,8187
G2-258511,ST-4073,37,IG-41109,493857,8189
G2-258512,ST-4074,31,IG-41110,493859,8191
G2-258513,ST-4075,37,IG-41111,493861,8193
G2-258514,ST-4076,28,IG-41112,493863,8195
G2-258515,ST-4077,30,IG-41113,493865,8197
G2-258516,ST-4078,30,IG-41114,493867,8199
G2-258517,ST-4079,12,IG-41115,493869,8201
G2-258518,ST-4080,17,IG-41116,493871,8203
G2-258519,ST-4081,16,IG-41117,493873,8205
G2-258520,ST-4082,40,IG-41118,493875,8207
G2-258521,ST-4083,39,IG-41119,493877,8209
